MTU,Area,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
2021-04-05 23:00:00,,182.0,,,352.75,0.0,0.0,,,0.0,289.75,0.0,2762.0,201.5,,,22.0,0.0,0.0,100.0,,2548.0
2021-04-06 00:00:00,,180.0,,,282.5,0.0,0.0,,,0.0,0.0,1339.5,2747.25,174.25,,,22.0,0.0,0.0,100.0,,2799.0
2021-04-06 01:00:00,,180.0,,,432.5,0.0,0.0,,,0.0,0.0,1622.0,2651.5,187.5,,,22.0,0.0,0.0,100.0,,2784.0
2021-04-06 02:00:00,,180.0,,,512.5,0.0,0.0,,,0.0,0.0,1477.25,2575.5,72.5,,,22.0,0.0,0.0,100.0,,2708.0
2021-04-06 03:00:00,,180.0,,,658.0,0.0,0.0,,,0.0,0.0,1169.25,2575.75,119.0,,,22.0,0.0,0.0,100.0,,2751.0
2021-04-06 04:00:00,,180.0,,,740.25,0.0,0.0,,,0.0,0.0,1118.25,2594.25,139.5,,,22.0,0.0,0.0,100.0,,2772.0
2021-04-06 05:00:00,,180.0,,,818.5,0.0,0.0,,,0.0,0.0,289.25,2659.25,193.75,,,22.0,0.0,0.0,100.0,,2828.0
2021-04-06 06:00:00,,180.0,,,933.5,0.0,0.0,,,0.0,1312.75,0.0,2755.0,336.75,,,22.0,0.0,0.0,100.0,,2680.0
2021-04-06 07:00:00,,180.0,,,970.0,0.0,0.0,,,0.0,2125.25,0.0,2756.75,669.5,,,22.0,0.0,23.0,100.0,,2352.0
2021-04-06 08:00:00,,182.0,,,1003.5,0.0,0.0,,,0.0,2351.75,0.0,2757.0,817.5,,,22.0,0.0,80.0,100.0,,2059.0
2021-04-06 09:00:00,,180.0,,,996.75,0.0,0.0,,,0.0,2235.25,0.0,2784.5,800.25,,,22.0,0.0,152.0,100.0,,2145.0
2021-04-06 10:00:00,,180.0,,,986.5,0.0,0.0,,,0.0,1560.5,0.0,2719.25,541.5,,,22.0,0.0,250.0,100.0,,2017.0
2021-04-06 11:00:00,,179.0,,,988.75,0.0,0.0,,,0.0,1554.25,0.0,2669.5,480.0,,,22.0,0.0,342.0,100.0,,1847.0
2021-04-06 12:00:00,,176.0,,,982.5,0.0,0.0,,,0.0,1544.25,0.0,2577.25,460.25,,,22.0,0.0,392.0,100.0,,1918.0
2021-04-06 13:00:00,,178.0,,,980.25,0.0,0.0,,,0.0,1240.5,0.0,2594.25,421.75,,,22.0,0.0,429.0,100.0,,1972.0
2021-04-06 14:00:00,,176.0,,,972.25,0.0,0.0,,,0.0,932.0,0.0,2535.75,330.0,,,22.0,0.0,431.0,100.0,,1871.0
2021-04-06 15:00:00,,176.0,,,980.75,0.0,0.0,,,0.0,440.75,0.0,2573.75,346.75,,,22.0,0.0,372.0,100.0,,1768.0
2021-04-06 16:00:00,,176.0,,,953.75,0.0,0.0,,,0.0,570.25,0.0,2585.25,289.75,,,22.0,0.0,280.0,100.0,,1294.0
2021-04-06 17:00:00,,176.0,,,997.5,0.0,0.0,,,0.0,1065.25,0.0,2729.5,454.5,,,22.0,0.0,175.0,100.0,,822.0
2021-04-06 18:00:00,,176.0,,,944.75,0.0,0.0,,,0.0,2536.5,0.0,2666.25,657.75,,,22.0,0.0,86.0,100.0,,801.0
2021-04-06 19:00:00,,178.0,,,949.0,0.0,0.0,,,0.0,2667.5,0.0,2744.0,618.25,,,22.0,0.0,22.0,100.0,,916.0
2021-04-06 20:00:00,,180.0,,,949.0,0.0,0.0,,,0.0,2887.0,0.0,2733.5,662.0,,,22.0,0.0,0.0,100.0,,881.0
2021-04-06 21:00:00,,180.0,,,984.75,0.0,0.0,,,0.0,2503.0,0.0,2759.5,485.75,,,22.0,0.0,0.0,100.0,,732.0
2021-04-06 22:00:00,,176.0,,,983.0,0.0,0.0,,,0.0,2740.25,0.0,2648.5,604.25,,,22.0,0.0,0.0,100.0,,788.0
2021-04-06 23:00:00,,182.0,,,967.0,0.0,0.0,,,0.0,2475.5,0.0,2485.5,539.75,,,22.0,0.0,0.0,100.0,,1077.0
2021-04-07 00:00:00,,180.0,,,968.75,0.0,0.0,,,0.0,258.25,0.0,2495.25,363.75,,,22.0,0.0,0.0,100.0,,1286.0
2021-04-07 01:00:00,,180.0,,,983.5,0.0,0.0,,,0.0,69.5,0.0,2464.5,264.0,,,22.0,0.0,0.0,100.0,,1359.0
2021-04-07 02:00:00,,180.0,,,1013.25,0.0,0.0,,,0.0,31.0,0.0,2495.75,248.0,,,22.0,0.0,0.0,100.0,,1306.0
2021-04-07 03:00:00,,180.0,,,976.25,0.0,0.0,,,0.0,38.25,0.0,2461.0,250.75,,,22.0,0.0,0.0,100.0,,1467.0
2021-04-07 04:00:00,,180.0,,,928.0,0.0,0.0,,,0.0,812.75,0.0,2388.0,242.75,,,22.0,0.0,0.0,100.0,,1607.0
2021-04-07 05:00:00,,180.0,,,942.25,0.0,0.0,,,0.0,1731.25,0.0,2362.5,315.25,,,22.0,0.0,0.0,100.0,,1630.0
2021-04-07 06:00:00,,180.0,,,962.5,0.0,0.0,,,0.0,2369.5,0.0,2572.25,605.75,,,22.0,0.0,0.0,100.0,,1476.0
2021-04-07 07:00:00,,180.0,,,970.75,0.0,0.0,,,0.0,2026.25,0.0,2735.5,650.5,,,22.0,0.0,30.0,100.0,,1178.0
2021-04-07 08:00:00,,180.0,,,968.0,0.0,0.0,,,0.0,1918.75,0.0,2752.5,688.75,,,22.0,0.0,98.0,100.0,,1286.0
2021-04-07 09:00:00,,180.0,,,970.5,0.0,0.0,,,0.0,1456.75,0.0,2792.75,620.0,,,22.0,0.0,190.0,100.0,,1664.0
2021-04-07 10:00:00,,177.0,,,1002.75,0.0,0.0,,,0.0,1067.0,0.0,2742.25,625.75,,,22.0,0.0,292.0,100.0,,1552.0
2021-04-07 11:00:00,,176.0,,,1028.75,0.0,0.0,,,0.0,889.5,0.0,2701.75,582.5,,,22.0,0.0,374.0,100.0,,1461.0
2021-04-07 12:00:00,,176.0,,,1002.0,0.0,0.0,,,0.0,808.25,0.0,2575.0,412.5,,,22.0,0.0,443.0,100.0,,1718.0
2021-04-07 13:00:00,,176.0,,,1015.75,0.0,0.0,,,0.0,568.25,0.0,2573.25,422.25,,,22.0,0.0,458.0,100.0,,1866.0
2021-04-07 14:00:00,,176.0,,,999.25,0.0,0.0,,,0.0,185.75,0.0,2540.25,346.0,,,22.0,0.0,426.0,100.0,,1905.0
2021-04-07 15:00:00,,176.0,,,1002.75,0.0,0.0,,,0.0,219.5,0.0,2557.25,433.5,,,22.0,0.0,372.0,100.0,,1840.0
2021-04-07 16:00:00,,176.0,,,968.0,0.0,0.0,,,0.0,277.75,0.0,2541.0,392.5,,,22.0,0.0,284.0,100.0,,2382.0
2021-04-07 17:00:00,,176.0,,,959.5,0.0,0.0,,,0.0,194.75,0.0,2572.25,339.75,,,22.0,0.0,178.0,100.0,,2185.0
2021-04-07 18:00:00,,176.0,,,953.75,0.0,0.0,,,0.0,1335.75,0.0,2630.5,571.0,,,22.0,0.0,82.0,100.0,,1969.0
2021-04-07 19:00:00,,176.0,,,966.75,0.0,0.0,,,0.0,2246.25,0.0,2676.75,672.75,,,22.0,0.0,18.0,100.0,,1233.0
2021-04-07 20:00:00,,176.0,,,1010.0,0.0,0.0,,,0.0,1481.75,0.0,2734.25,619.0,,,22.0,0.0,0.0,100.0,,1195.0
2021-04-07 21:00:00,,176.0,,,1065.5,0.0,0.0,,,0.0,556.5,0.0,2716.5,541.75,,,22.0,0.0,0.0,100.0,,1626.0
2021-04-07 22:00:00,,176.0,,,1185.5,0.0,0.0,,,0.0,300.0,0.0,2586.0,481.75,,,22.0,0.0,0.0,100.0,,1926.0
2021-04-07 23:00:00,,182.0,,,1386.5,0.0,0.0,,,0.0,1233.75,0.0,2444.25,491.0,,,22.0,0.0,0.0,100.0,,1903.0
2021-04-08 00:00:00,,180.0,,,1482.5,0.0,0.0,,,0.0,202.5,0.0,2398.0,289.5,,,22.0,0.0,0.0,100.0,,1747.0
2021-04-08 01:00:00,,180.0,,,1506.25,0.0,0.0,,,0.0,182.0,0.0,2354.75,294.5,,,22.0,0.0,0.0,100.0,,1568.0
2021-04-08 02:00:00,,176.0,,,1543.75,0.0,0.0,,,0.0,110.0,0.0,2405.0,275.5,,,22.0,0.0,0.0,100.0,,1326.0
2021-04-08 03:00:00,,176.0,,,1521.0,0.0,0.0,,,0.0,92.25,0.0,2402.0,270.25,,,22.0,0.0,0.0,100.0,,1662.0
2021-04-08 04:00:00,,179.0,,,1515.75,0.0,0.0,,,0.0,101.0,0.0,2401.25,266.5,,,22.0,0.0,0.0,100.0,,1917.0
2021-04-08 05:00:00,,180.0,,,1483.0,0.0,0.0,,,0.0,186.0,0.0,2366.0,278.5,,,22.0,0.0,0.0,100.0,,2194.0
2021-04-08 06:00:00,,180.0,,,1454.75,0.0,0.0,,,0.0,1565.5,0.0,2512.0,545.5,,,22.0,0.0,9.0,100.0,,2030.0
2021-04-08 07:00:00,,180.0,,,1472.5,0.0,0.0,,,0.0,1868.0,0.0,2642.25,736.75,,,22.0,0.0,34.0,100.0,,2105.0
2021-04-08 08:00:00,,180.0,,,1251.75,0.0,0.0,,,0.0,1861.25,0.0,2661.0,817.5,,,22.0,0.0,95.0,100.0,,2315.0
2021-04-08 09:00:00,,180.0,,,954.5,0.0,0.0,,,0.0,1758.5,0.0,2694.5,729.75,,,22.0,0.0,181.0,100.0,,2585.0
2021-04-08 10:00:00,,180.0,,,987.75,0.0,0.0,,,0.0,1395.75,0.0,2683.25,598.0,,,22.0,0.0,257.0,100.0,,2510.0
2021-04-08 11:00:00,,180.0,,,1002.0,0.0,0.0,,,0.0,795.25,0.0,2652.0,548.0,,,22.0,0.0,298.0,100.0,,2469.0
2021-04-08 12:00:00,,180.0,,,1040.0,0.0,0.0,,,0.0,544.25,0.0,2548.5,416.25,,,22.0,0.0,327.0,100.0,,2323.0
2021-04-08 13:00:00,,180.0,,,1041.0,0.0,0.0,,,0.0,496.0,0.0,2499.25,383.25,,,22.0,0.0,346.0,100.0,,2203.0
2021-04-08 14:00:00,,180.0,,,1048.25,0.0,0.0,,,0.0,369.0,0.0,2515.75,314.0,,,22.0,0.0,347.0,100.0,,2170.0
2021-04-08 15:00:00,,180.0,,,993.75,0.0,0.0,,,0.0,281.25,0.0,2525.5,292.25,,,22.0,0.0,319.0,100.0,,2100.0
2021-04-08 16:00:00,,180.0,,,1000.75,0.0,0.0,,,0.0,109.75,0.0,2492.0,258.5,,,22.0,0.0,263.0,100.0,,1972.0
2021-04-08 17:00:00,,180.0,,,960.5,0.0,0.0,,,0.0,164.25,0.0,2538.75,301.75,,,22.0,0.0,174.0,100.0,,2146.0
2021-04-08 18:00:00,,180.0,,,940.5,0.0,0.0,,,0.0,1549.75,0.0,2643.25,553.0,,,22.0,0.0,73.0,100.0,,1824.0
2021-04-08 19:00:00,,180.0,,,929.0,0.0,0.0,,,0.0,1762.75,0.0,2652.25,782.75,,,22.0,0.0,14.0,100.0,,1335.0
2021-04-08 20:00:00,,180.0,,,949.5,0.0,0.0,,,0.0,2121.5,0.0,2621.0,779.5,,,22.0,0.0,0.0,100.0,,1077.0
2021-04-08 21:00:00,,180.0,,,941.0,0.0,0.0,,,0.0,2126.75,0.0,2616.0,607.5,,,22.0,0.0,0.0,100.0,,848.0
2021-04-08 22:00:00,,180.0,,,967.0,0.0,0.0,,,0.0,794.0,0.0,2655.25,513.75,,,22.0,0.0,0.0,100.0,,650.0
2021-04-08 23:00:00,,182.0,,,1006.0,0.0,0.0,,,0.0,186.75,0.0,2569.0,328.5,,,22.0,0.0,0.0,100.0,,376.0
2021-04-09 00:00:00,,180.0,,,1018.25,0.0,0.0,,,0.0,0.0,615.25,2407.75,329.5,,,22.0,0.0,0.0,100.0,,225.0
2021-04-09 01:00:00,,180.0,,,1043.75,0.0,0.0,,,0.0,0.0,87.25,2389.5,176.25,,,22.0,0.0,0.0,100.0,,211.0
2021-04-09 02:00:00,,180.0,,,1054.0,0.0,0.0,,,0.0,0.0,136.5,2392.0,153.0,,,22.0,0.0,0.0,100.0,,148.0
2021-04-09 03:00:00,,180.0,,,1065.75,0.0,0.0,,,0.0,0.0,135.25,2358.5,228.0,,,22.0,0.0,0.0,100.0,,232.0
2021-04-09 04:00:00,,180.0,,,1047.25,0.0,0.0,,,0.0,0.0,36.75,2324.5,220.0,,,22.0,0.0,0.0,100.0,,707.0
2021-04-09 05:00:00,,180.0,,,1012.25,0.0,0.0,,,0.0,1.5,10.75,2313.5,232.75,,,22.0,0.0,0.0,100.0,,1247.0
2021-04-09 06:00:00,,181.0,,,978.75,0.0,0.0,,,0.0,330.75,0.0,2509.5,461.25,,,22.0,0.0,10.0,100.0,,1873.0
2021-04-09 07:00:00,,182.0,,,970.0,0.0,0.0,,,0.0,618.25,0.0,2597.0,628.5,,,22.0,0.0,39.0,100.0,,1997.0
2021-04-09 08:00:00,,182.0,,,1011.75,0.0,0.0,,,0.0,679.75,0.0,2664.5,665.25,,,22.0,0.0,119.0,100.0,,1626.0
2021-04-09 09:00:00,,180.0,,,1004.5,0.0,0.0,,,0.0,178.5,0.0,2738.5,473.75,,,22.0,0.0,237.0,100.0,,1658.0
2021-04-09 10:00:00,,180.0,,,1008.0,0.0,0.0,,,0.0,0.0,630.5,2677.0,312.25,,,22.0,0.0,348.0,100.0,,1661.0
2021-04-09 11:00:00,,180.0,,,1049.0,0.0,0.0,,,0.0,0.0,594.75,2555.5,359.0,,,22.0,0.0,420.0,100.0,,1548.0
2021-04-09 12:00:00,,180.0,,,963.5,0.0,0.0,,,0.0,0.0,592.75,2532.0,227.5,,,22.0,0.0,463.0,100.0,,1518.0
2021-04-09 13:00:00,,180.0,,,943.25,0.0,0.0,,,0.0,0.0,981.0,2521.75,257.75,,,22.0,0.0,467.0,100.0,,1478.0
2021-04-09 14:00:00,,180.0,,,1020.25,0.0,0.0,,,0.0,0.0,834.5,2768.75,394.0,,,22.0,0.0,16.0,100.0,,1398.0
2021-04-09 15:00:00,,180.0,,,938.5,0.0,0.0,,,0.0,0.0,430.25,2721.25,237.0,,,22.0,0.0,16.0,100.0,,1495.0
2021-04-09 16:00:00,,180.0,,,897.75,0.0,0.0,,,0.0,0.0,113.75,2570.25,312.5,,,22.0,0.0,14.0,100.0,,1697.0
2021-04-09 17:00:00,,180.0,,,861.75,0.0,0.0,,,0.0,130.5,0.0,2582.0,350.0,,,22.0,0.0,9.0,100.0,,1857.0
2021-04-09 18:00:00,,180.0,,,885.0,0.0,0.0,,,0.0,358.0,0.0,2649.75,472.5,,,22.0,0.0,3.0,100.0,,1653.0
2021-04-09 19:00:00,,180.0,,,896.25,0.0,0.0,,,0.0,1413.0,0.0,2571.75,743.25,,,22.0,0.0,0.0,100.0,,1539.0
2021-04-09 20:00:00,,180.0,,,861.25,0.0,0.0,,,0.0,1345.25,0.0,2521.25,739.5,,,22.0,0.0,0.0,100.0,,1782.0
2021-04-09 21:00:00,,180.0,,,869.25,0.0,0.0,,,0.0,451.0,0.0,2491.5,684.25,,,22.0,0.0,0.0,100.0,,1763.0
2021-04-09 22:00:00,,180.0,,,876.0,0.0,0.0,,,0.0,295.5,0.0,2465.5,611.5,,,22.0,0.0,0.0,100.0,,1456.0
2021-04-09 23:00:00,,182.0,,,884.75,0.0,0.0,,,0.0,304.25,0.0,2418.25,662.25,,,22.0,0.0,0.0,100.0,,1261.0
2021-04-10 00:00:00,,180.0,,,931.75,0.0,0.0,,,0.0,332.75,0.0,2357.25,456.75,,,22.0,0.0,0.0,100.0,,1047.0
2021-04-10 01:00:00,,180.0,,,942.5,0.0,0.0,,,0.0,38.75,0.0,2327.25,298.0,,,22.0,0.0,0.0,100.0,,934.0
2021-04-10 02:00:00,,176.0,,,949.25,0.0,0.0,,,0.0,61.0,0.0,2339.0,270.75,,,22.0,0.0,0.0,100.0,,732.0
2021-04-10 03:00:00,,180.0,,,970.25,0.0,0.0,,,0.0,62.0,0.0,2340.25,184.75,,,22.0,0.0,0.0,100.0,,697.0
2021-04-10 04:00:00,,180.0,,,966.25,0.0,0.0,,,0.0,78.0,0.0,2350.25,258.25,,,22.0,0.0,0.0,100.0,,697.0
2021-04-10 05:00:00,,180.0,,,975.75,0.0,0.0,,,0.0,80.5,0.0,2333.0,265.0,,,22.0,0.0,0.0,100.0,,640.0
2021-04-10 06:00:00,,180.0,,,971.75,0.0,0.0,,,0.0,119.25,0.0,2422.0,483.0,,,22.0,0.0,11.0,100.0,,668.0
2021-04-10 07:00:00,,180.0,,,976.5,0.0,0.0,,,0.0,168.0,0.0,2631.25,447.75,,,22.0,0.0,46.0,100.0,,642.0
2021-04-10 08:00:00,,180.0,,,957.75,0.0,0.0,,,0.0,457.75,0.0,2670.25,564.25,,,22.0,0.0,139.0,100.0,,422.0
2021-04-10 09:00:00,,180.0,,,962.25,0.0,0.0,,,0.0,244.0,0.0,2777.75,493.0,,,22.0,0.0,276.0,100.0,,399.0
2021-04-10 10:00:00,,180.0,,,931.75,0.0,0.0,,,0.0,104.75,0.0,2787.5,440.5,,,22.0,0.0,405.0,100.0,,503.0
2021-04-10 11:00:00,,176.0,,,918.0,0.0,0.0,,,0.0,7.75,23.75,2776.25,294.5,,,22.0,0.0,488.0,100.0,,635.0
2021-04-10 12:00:00,,176.0,,,941.25,0.0,0.0,,,0.0,20.75,0.0,2695.75,284.5,,,22.0,0.0,536.0,100.0,,703.0
2021-04-10 13:00:00,,176.0,,,919.25,0.0,0.0,,,0.0,0.0,66.5,2617.5,331.5,,,22.0,0.0,549.0,100.0,,754.0
2021-04-10 14:00:00,,176.0,,,972.0,0.0,0.0,,,0.0,0.0,498.5,2619.5,229.25,,,22.0,0.0,526.0,100.0,,720.0
2021-04-10 15:00:00,,176.0,,,921.75,0.0,0.0,,,0.0,0.0,663.0,2533.5,275.25,,,22.0,0.0,465.0,100.0,,823.0
2021-04-10 16:00:00,,180.0,,,917.75,0.0,0.0,,,0.0,0.0,134.25,2499.0,173.0,,,22.0,0.0,366.0,100.0,,947.0
2021-04-10 17:00:00,,180.0,,,872.75,0.0,0.0,,,0.0,181.75,0.0,2529.5,348.0,,,22.0,0.0,233.0,100.0,,1111.0
2021-04-10 18:00:00,,180.0,,,824.0,0.0,0.0,,,0.0,351.75,0.0,2652.25,462.75,,,22.0,0.0,95.0,100.0,,1314.0
2021-04-10 19:00:00,,180.0,,,825.0,0.0,0.0,,,0.0,583.0,0.0,2667.75,585.0,,,22.0,0.0,18.0,100.0,,1388.0
2021-04-10 20:00:00,,180.0,,,914.25,0.0,0.0,,,0.0,506.0,0.0,2622.5,579.25,,,22.0,0.0,0.0,100.0,,1488.0
2021-04-10 21:00:00,,180.0,,,867.25,0.0,0.0,,,0.0,412.0,0.0,2611.5,364.25,,,22.0,0.0,0.0,100.0,,1766.0
2021-04-10 22:00:00,,179.0,,,889.5,0.0,0.0,,,0.0,85.25,17.0,2630.75,327.25,,,22.0,0.0,0.0,100.0,,1983.0
2021-04-10 23:00:00,,182.0,,,869.5,0.0,0.0,,,0.0,0.0,528.0,2530.75,213.0,,,22.0,0.0,0.0,100.0,,2260.0
2021-04-11 00:00:00,,180.0,,,924.5,0.0,0.0,,,0.0,0.0,292.75,2568.25,232.75,,,22.0,0.0,0.0,100.0,,2083.0
2021-04-11 01:00:00,,177.0,,,933.0,0.0,0.0,,,0.0,0.0,280.75,2518.0,138.75,,,22.0,0.0,0.0,100.0,,2034.0
2021-04-11 02:00:00,,176.0,,,751.5,0.0,0.0,,,0.0,0.0,962.75,2531.5,92.5,,,22.0,0.0,0.0,100.0,,1902.0
2021-04-11 03:00:00,,176.0,,,625.0,0.0,0.0,,,0.0,0.0,1421.75,2502.0,113.0,,,22.0,0.0,0.0,100.0,,1939.0
2021-04-11 04:00:00,,176.0,,,614.75,0.0,0.0,,,0.0,0.0,1474.25,2531.25,70.75,,,22.0,0.0,0.0,100.0,,2026.0
2021-04-11 05:00:00,,177.0,,,681.75,0.0,0.0,,,0.0,0.0,1396.25,2459.0,124.5,,,22.0,0.0,0.0,100.0,,2075.0
2021-04-11 06:00:00,,180.0,,,686.75,0.0,0.0,,,0.0,0.0,1330.25,2423.75,96.75,,,22.0,0.0,13.0,100.0,,2202.0
2021-04-11 07:00:00,,180.0,,,857.25,0.0,0.0,,,0.0,0.0,633.75,2441.75,95.5,,,22.0,0.0,43.0,100.0,,2160.0
2021-04-11 08:00:00,,180.0,,,907.0,0.0,0.0,,,0.0,0.0,704.0,2589.5,210.0,,,22.0,0.0,119.0,100.0,,2007.0
2021-04-11 09:00:00,,176.0,,,868.0,0.0,0.0,,,0.0,0.0,724.25,2640.0,352.5,,,22.0,0.0,214.0,100.0,,2056.0
2021-04-11 10:00:00,,176.0,,,744.5,0.0,0.0,,,0.0,0.0,1376.25,2708.5,248.25,,,22.0,0.0,297.0,100.0,,2279.0
2021-04-11 11:00:00,,176.0,,,826.25,0.0,0.0,,,0.0,0.0,1256.25,2721.0,332.25,,,22.0,0.0,347.0,100.0,,2392.0
2021-04-11 12:00:00,,176.0,,,899.5,0.0,0.0,,,0.0,0.0,1441.5,2720.25,311.0,,,22.0,0.0,380.0,100.0,,2516.0
2021-04-11 13:00:00,,176.0,,,698.25,0.0,0.0,,,0.0,0.0,1595.25,2757.25,230.75,,,22.0,0.0,391.0,100.0,,2678.0
2021-04-11 14:00:00,,176.0,,,639.75,0.0,0.0,,,0.0,0.0,1588.25,2707.25,233.25,,,22.0,0.0,365.0,100.0,,2745.0
2021-04-11 15:00:00,,176.0,,,503.25,0.0,0.0,,,0.0,0.0,1582.5,2710.25,223.5,,,22.0,0.0,321.0,100.0,,2730.0
2021-04-11 16:00:00,,176.0,,,542.5,0.0,0.0,,,0.0,0.0,1390.25,2615.25,346.0,,,22.0,0.0,261.0,100.0,,2761.0
2021-04-11 17:00:00,,176.0,,,600.25,0.0,0.0,,,0.0,0.0,857.75,2686.0,235.5,,,22.0,0.0,178.0,100.0,,2704.0
2021-04-11 18:00:00,,176.0,,,803.75,0.0,0.0,,,0.0,0.0,577.75,2721.5,321.25,,,22.0,0.0,80.0,100.0,,2604.0
2021-04-11 19:00:00,,176.0,,,886.0,0.0,0.0,,,0.0,27.25,4.0,2729.75,529.0,,,22.0,0.0,17.0,100.0,,2567.0
2021-04-11 20:00:00,,176.0,,,919.5,0.0,0.0,,,0.0,175.5,0.0,2755.25,525.5,,,22.0,0.0,0.0,100.0,,2598.0
2021-04-11 21:00:00,,176.0,,,880.5,0.0,0.0,,,0.0,142.75,0.0,2768.5,469.0,,,22.0,0.0,0.0,100.0,,2544.0
2021-04-11 22:00:00,,176.0,,,933.25,0.0,0.0,,,0.0,0.0,20.5,2690.5,320.25,,,22.0,0.0,0.0,100.0,,2389.0
2021-04-11 23:00:00,,182.0,,,953.5,0.0,0.0,,,0.0,0.0,138.0,2610.25,264.25,,,22.0,0.0,0.0,100.0,,2160.0
2021-04-12 00:00:00,,176.0,,,864.5,0.0,0.0,,,0.0,0.0,141.25,2551.75,271.5,,,22.0,0.0,0.0,100.0,,1789.0
2021-04-12 01:00:00,,175.0,,,939.25,0.0,0.0,,,0.0,0.0,1078.0,2510.25,407.75,,,22.0,0.0,0.0,100.0,,1641.0
2021-04-12 02:00:00,,166.0,,,917.0,0.0,0.0,,,0.0,0.0,1062.25,2523.5,406.5,,,22.0,0.0,0.0,100.0,,1350.0
2021-04-12 03:00:00,,167.0,,,927.25,0.0,0.0,,,0.0,0.0,949.25,2530.75,376.0,,,22.0,0.0,0.0,100.0,,938.0
2021-04-12 04:00:00,,167.0,,,947.75,0.0,0.0,,,0.0,0.0,890.0,2543.0,338.25,,,22.0,0.0,0.0,100.0,,637.0
2021-04-12 05:00:00,,168.0,,,950.75,0.0,0.0,,,0.0,136.0,0.0,2652.25,278.5,,,22.0,0.0,0.0,100.0,,512.0
2021-04-12 06:00:00,,168.0,,,940.25,0.0,0.0,,,0.0,868.5,0.0,2759.75,589.25,,,22.0,0.0,12.0,100.0,,413.0
2021-04-12 07:00:00,,168.0,,,922.25,0.0,0.0,,,0.0,2453.0,0.0,2754.5,864.75,,,22.0,0.0,39.0,100.0,,279.0
2021-04-12 08:00:00,,165.0,,,933.0,0.0,0.0,,,0.0,2709.25,0.0,2800.25,900.5,,,22.0,0.0,100.0,100.0,,126.0
2021-04-12 09:00:00,,164.0,,,944.25,0.0,0.0,,,0.0,2575.5,0.0,2812.75,871.25,,,22.0,0.0,184.0,100.0,,62.0
2021-04-12 10:00:00,,164.0,,,949.25,0.0,0.0,,,0.0,1545.5,0.0,2847.5,633.0,,,22.0,0.0,252.0,100.0,,69.0
2021-04-12 11:00:00,,164.0,,,972.25,0.0,0.0,,,0.0,289.75,0.0,2879.0,591.5,,,22.0,0.0,278.0,100.0,,73.0
2021-04-12 12:00:00,,164.0,,,1019.0,0.0,0.0,,,0.0,268.25,0.0,2865.25,570.25,,,22.0,0.0,264.0,100.0,,72.0
2021-04-12 13:00:00,,164.0,,,1017.5,0.0,0.0,,,0.0,338.5,0.0,2863.25,639.0,,,22.0,0.0,218.0,100.0,,100.0
2021-04-12 14:00:00,,164.0,,,1029.0,0.0,0.0,,,0.0,353.5,0.0,2884.5,582.5,,,22.0,0.0,171.0,100.0,,336.0
2021-04-12 15:00:00,,164.0,,,1126.75,0.0,0.0,,,0.0,87.0,0.0,2867.75,407.75,,,22.0,0.0,128.0,100.0,,1555.0
2021-04-12 16:00:00,,164.0,,,1097.0,0.0,0.0,,,0.0,0.0,147.25,2725.75,202.25,,,22.0,0.0,88.0,100.0,,2612.0
2021-04-12 17:00:00,,164.0,,,1182.75,0.0,0.0,,,0.0,0.0,83.75,2744.25,287.75,,,22.0,0.0,59.0,100.0,,2762.0
2021-04-12 18:00:00,,164.0,,,1320.5,0.0,0.0,,,0.0,556.0,0.0,2897.75,544.75,,,22.0,0.0,35.0,100.0,,2750.0
2021-04-12 19:00:00,,164.0,,,1263.75,0.0,0.0,,,0.0,1878.5,0.0,2829.0,671.25,,,22.0,0.0,14.0,100.0,,2811.0
2021-04-12 20:00:00,,164.0,,,1466.0,0.0,0.0,,,0.0,1819.0,0.0,2831.5,653.25,,,22.0,0.0,0.0,100.0,,2828.0
2021-04-12 21:00:00,,164.0,,,1757.25,0.0,0.0,,,0.0,724.5,0.0,2796.5,672.25,,,22.0,0.0,0.0,100.0,,2859.0
2021-04-12 22:00:00,,164.0,,,1780.0,0.0,0.0,,,0.0,143.25,0.0,2769.75,432.0,,,22.0,0.0,0.0,100.0,,2882.0
2021-04-12 23:00:00,,182.0,,,1779.75,0.0,0.0,,,0.0,0.0,74.25,2612.5,210.25,,,22.0,0.0,0.0,100.0,,2842.0
2021-04-13 00:00:00,,168.0,,,1368.0,0.0,0.0,,,0.0,0.0,112.5,2593.75,154.5,,,22.0,0.0,0.0,100.0,,2776.0
